email,name,businessName,category,city,state,zipCode,businessDescription,phone,phone,website,dontationLink,image,inNeed
,,Family House of Fish & Poultry,Restaurant,Hayward,CA,,,+115108864112,+15108864112,www.facebook.com/Family-House-of-Fish-and-Poultry-147661838584980/,,,
,,Golden Safari,Restaurant,Hayward,CA,,,+115104609625,+15104609625,https://goldensafari.net/,,,
,,Hippies Brew,Restaurant,Hayward,CA,,,+115104618629,+15104618629,www.hippiesbrew.com/,,,
,,Just Potato Salad,Restaurant,Hayward,CA,,,+115107539667,+15107539667,,,,
,,PLāYT,Restaurant,Hayward,CA,,,+115108881092,+15108881092,http://playtonb.com/,,,
,,Reuschelle's Cheesecakes,Restaurant,Hayward,CA,,,+115102192997,+15102192997,www.reuschelles.com/,,,
,,Bodkin Wines,Restaurant,Healdsburg,CA,,,,,www.bodkinwines.com/,,,
,,Wine Country Feasts,Restaurant,Healdsburg,CA,,,+117075086853,+17075086853,www.winecountryfeasts.com/,,,
,,Hunnie Bees Cakes,Restaurant,Hercules,CA,,,,,,,,
,,Réve Bistro,Restaurant,Lafayette,CA,,,+119253850793,+19253850793,http://revebistro.com/,,,
,,The Fusion Food Club (truck),Restaurant,Livermore,CA,,,+115102050484,+15102050484,,,,
,,Reggae Pot,Restaurant,Los Gatos,CA,,,+114088274597,+14088274597,https://reggaepot.com/,,,
,,Back a Yard Caribbean Grill,Restaurant,Menlo Park,CA,,,+116503234244,+16503234244,backayard.net,,,
,,Fenn Coffee,Restaurant,Menlo Park,CA,,,,,https://fenncoffee.com/,,,
,,The Cookout,Restaurant,Mountain View,CA,,,+116503009945,+16503009945,www.facebook.com/thecookoutft,,,
,,Brown Estate,Restaurant,Napa,CA,,,+117079632435,+17079632435,www.brownestate.com/,,,
,,7th West,Restaurant,Oakland,CA,,,+114152906501,+14152906501,www.7thwest.com,,,
,,Abesha Ethiopian Cuisine,Restaurant,Oakland,CA,,,+115106538383,+15106538383,YELP,,,
,,Addis Ethiopian,Restaurant,Oakland,CA,,,+115106533456,+15106533456,YELP,,,
,,Alamar Kitchen,Restaurant,Oakland,CA,,,+115109077555,+15109077555,www.alamaroakland.com,,,
,,Alem's Coffee,Restaurant,Oakland,CA,,,+115106556003,+15106556003,YELP,,,
,,Arawak Farm,Restaurant,Oakland,CA,,,+115103811437,+15103811437,www.vassellfoods.com,,,
,,Asmara,Restaurant,Oakland,CA,,,+115105475100,+15105475100,http://asmararestaurant.com/,,,
,,BABS Catering,Restaurant,Oakland,CA,,,+114243880368,+14243880368,www.babscateringoakland.com,,,
,,Barcote Ethiopian Restaurant,Restaurant,Oakland,CA,,,+115109236181,+15109236181,http://orderbarcoteethiopianrestaurant.com/,,,
,,Better Chew,Restaurant,Oakland,CA,,,,,www.somethingbetterfoods.com,,,
,,Blackberry Soul Fine Catering,Restaurant,Oakland,CA,,,+118662788788,+18662788788,www.blackberrysoul.net,,,
,,Black Food Collective,Restaurant,Oakland,CA,,,,,www.blackfoodcollective.com,,,
,,Blue Nile,Restaurant,Oakland,CA,,,+115102509609,+15102509609,www.bluenilefood.com/,,,
,,Bread and Butter Catering,Restaurant,Oakland,CA,,,,,PENDING,,,
,,Brown Sugar Kitchen,Restaurant,Oakland,CA,,,+115108397685,+15108397685,www.brownsugarkitchen.com/,,,
,,Brundo Spices,Restaurant,Oakland,CA,,,+115102894050,+15102894050,www.brundo.com,,,
,,Burlap Coffee,Restaurant,Oakland,CA,,,+115102509238,+15102509238,YELP,,,
,,Cafe Colucci,Restaurant,Oakland,CA,,,+115104735944,+15104735944,www.cafecolucci.com/,,,
,,Cafe Dareye,Restaurant,Oakland,CA,,,+115108174548,+15108174548,YELP,,,
,,Cafe Dejena,Restaurant,Oakland,CA,,,+115106559328,+15106559328,www.cafedejena.com/,,,
,,Cafe Eritrea D'Afrique,Restaurant,Oakland,CA,,,+115105474520,+15105474520,http://cafeeritreadafrique.com/,,,
,,Cafe Romanat,Restaurant,Oakland,CA,,,+115104441800,+15104441800,www.caferomanat.com,,,
,,Calavera,Restaurant,Oakland,CA,,,+115103383273,+15103383273,www.calaveraoakland.com,,,
,,Caña,Restaurant,Oakland,CA,,,+115108321515,+15108321515,www.canaoakland.com,,,
,,Caroline's Creole Kitchen,Restaurant,Oakland,CA,,,+115104642928,+15104642928,www.gocreole.co/,,,
,,Catered to You,Restaurant,Oakland,CA,,,+115102082522,+15102082522,https://cateredtoyou.business.site/?m=true,,,
,,Chef Cook and Run,Restaurant,Oakland,CA,,,+114153120990,+14153120990,www.chefcookandrun.com,,,
,,Chef Kenneth Wynn,Restaurant,Oakland,CA,,,+115109699665,+15109699665,www.wynncatering.com,,,
,,Chef Michele McQueen,Restaurant,Oakland,CA,,,,,www.chefmichele.com,,,
,,Chef Ron's Pastries,Restaurant,Oakland,CA,,,+115106291592,+15106291592,www.crpastries.com,,,
,,Chef Smelly's,Restaurant,Oakland,CA,,,,,NA,,,
,,Chefs Way Catering,Restaurant,Oakland,CA,,,+115107125200,+15107125200,NA,,,
,,Chris Evans Events,Restaurant,Oakland,CA,,,+115104957347,+15104957347,www.chriseveansevents.com,,,
,,Cupcakin' Bake Shop,Restaurant,Oakland,CA,,,+115108174841,+15108174841,https://cupcakinbakeshop.com/,,,
,,DeVaughn's Cajun Kitchen,Restaurant,Oakland,CA,,,+115109695715,+15109695715,https://devaughnscajunkitchen.net/,,,
,,Dimond Slice Pizzeria,Restaurant,Oakland,CA,,,+115108428773,+15108428773,http://dimondpizza.com/,,,
,,Dixon's,Restaurant,Oakland,CA,,,+115105673222,+15105673222,www.yelp.com/biz/dixons-oakland-3,,,
,,Drexl,Restaurant,Oakland,CA,,,+115108585398,+15108585398,www.drexl.bar/,,,
,,Eat Play Events & Catering,Restaurant,Oakland,CA,,,+115102748335,+15102748335,www.eatplayeventsandcatering.com,,,
,,Elve's BBQ and Soul Food,Restaurant,Oakland,CA,,,+115106559500,+15106559500,NA,,,
,,Enat Winery,Restaurant,Oakland,CA,,,+115106326629,+15106326629,YELP,,,
,,Enssaro Ethiopian,Restaurant,Oakland,CA,,,+115102389050,+15102389050,www.enssaro.com/,,,
,,Everett & Jones Barbeque / Jack London,Restaurant,Oakland,CA,,,+115106632350,+15106632350,https://eandjbbq.com/,,,
,,Everett & Jones Barbeque / Laurel,Restaurant,Oakland,CA,,,+115106984340,+15106984340,https://eandjbbq.com/,,,
,,Fat Man Super BBQ,Restaurant,Oakland,CA,,,+114155595721,+14155595721,NA,,,
,,Flip N Soul,Restaurant,Oakland,CA,,,+115105007586,+15105007586,NA,,,
,,Fort Green,Restaurant,Oakland,CA,,,+115105932172,+15105932172,www.fortgreenoakland.com/,https://www.gofundme.com/f/tch2m-support-our-staff,,TRUE
,,Full Belly Bakery,Restaurant,Oakland,CA,,,+115045174457,+15045174457,https://fullbellybakery.com/,,,
,,FYUB,Restaurant,Oakland,CA,,,+115106126952,+15106126952,www.noraharon.com,,,
,,Gourmet Puff,Restaurant,Oakland,CA,,,+116572151026,+16572151026,http://gourmetpuff.co,,,
,,Graffiti Pizza,Restaurant,Oakland,CA,,,+115102509303,+15102509303,YELP,,,
,,Grandeur,Restaurant,Oakland,CA,,,+115108797568,+15108797568,www.grandeuroakland.com/,,,
,,Grandma's Hands,Restaurant,Oakland,CA,,,+115109694017,+15109694017,,,,
,,Gregory's Gourmet Desserts,Restaurant,Oakland,CA,,,+115102729722,+15102729722,www.gregorysgourmetdesserts.com/,,,
,,Happy Burrito,Restaurant,Oakland,CA,,,+115107639174,+15107639174,YELP,,,
,,Hella Juiced,Restaurant,Oakland,CA,,,+115102700404,+15102700404,NA,,,
,,Hella Nuts,Restaurant,Oakland,CA,,,+115104631690,+15104631690,www.thatshellanuts.com,,,
,,Hella Tea,Restaurant,Oakland,CA,,,+115109728327,+15109728327,www.hellatea.com,,,
,,Home of Chicken and Waffles,Restaurant,Oakland,CA,,,+115108364446,+15108364446,www.homeofchickenandwaffles.com,,,
,,Horn BBQ,Restaurant,Oakland,CA,,,+114086483512,+14086483512,www.hornbarbecue.com,,,
,,Hot Dog Co.,Restaurant,Oakland,CA,,,,,NA,,,
,,In The Kitchen With Dominique,Restaurant,Oakland,CA,,,+115103289707,+15103289707,www.youtu.be/ILMo54RAhOk,,,
,,It's All Good Bakery,Restaurant,Oakland,CA,,,+115105979700,+15105979700,www.itsallgoodbakery.com/home.php,,,
,,James and the Giant Cupcake,Restaurant,Oakland,CA,,,+115108797255,+15108797255,www.jamesandthegiantcupcake.com/,,,
,,Jusla Eats,Restaurant,Oakland,CA,,,+115107053721,+15107053721,www.cheflalaharrison.com/,,,
,,Kefa Coffee,Restaurant,Oakland,CA,,,+115102613400,+15102613400,www.orderkefacoffee.com,,,
,,Kingston 11 Cuisine,Restaurant,Oakland,CA,,,+115104652558,+15104652558,http://kingston11eats.com/dinner/,,,
,,Kopia Delices,Restaurant,Oakland,CA,,,+114154890287,+14154890287,http://kopia-delices.myshopify.com,,,
,,Kubé Nice Cream,Restaurant,Oakland,CA,,,,,https://www.kubenicecream.com/,,,
,,Lane-e Kefa Coffee,Restaurant,Oakland,CA,,,+115106280814,+15106280814,www.facebook.com/LaneeKefaCoffee/,,,
,,Lena’s Soul Food Cafe,Restaurant,Oakland,CA,,,+115109575663,+15109575663,www.lenassoulfoodcafe.com/,,,
,,Level 13,Restaurant,Oakland,CA,,,+115108391999,+15108391999,www.level13oakland.com,,,
,,Little Giant Ice Cream,Restaurant,Oakland,CA,,,+115109221426,+15109221426,www.littlegianticecream.com/,,,
,,Lois the Pie Queen,Restaurant,Oakland,CA,,,+115106585616,+15106585616,http://loisthepiequeen.food73.com/,,,
,,Malibu's Burgers,Restaurant,Oakland,CA,,,+115103871018,+15103871018,www.malibusburgers.com,,,
,,Magnolia Street Wine Lounge + Kitchen,Restaurant,Oakland,CA,,,+115102058540,+15102058540,www.chefleilani.com,,,
,,Mela Bistro,Restaurant,Oakland,CA,,,+115108444886,+15108444886,www.melabistro.com/,,,
,,Messob Ethiopian Restaurant,Restaurant,Oakland,CA,,,+115104281122,+15104281122,http://ordermessobethiopianrestaurant.com/,,,
,,MexiQ,Restaurant,Oakland,CA,,,+115107013239,+15107013239,www.mexiqnow.com/,,,
,,Mi Granny's Kitchen,Restaurant,Oakland,CA,,,+114159447771,+14159447771,NA,,,
,,Miss Ollie’s,Restaurant,Oakland,CA,,,+115102856188,+15102856188,www.realmissolliesoakland.com/,,,
,,MLK Cafe,Restaurant,Oakland,CA,,,+115104500600,+15104500600,YELP,,,
,,Monifa Dayo,Restaurant,Oakland,CA,,,,,www.instagram.com/monifadayo/,,,
,,Montperi Catering,Restaurant,Oakland,CA,,,+115109108821,+15109108821,www.montpericatering.com/,,,
,,Nora Haron,Restaurant,Oakland,CA,,,+115106126952,+15106126952,www.noraharon.com,,,
,,Oakland's Very Own Tavern,Restaurant,Oakland,CA,,,+115109228082,+15109228082,NA,,,
,,Oeste,Restaurant,Oakland,CA,,,+115108174157,+15108174157,https://oesteoakland.com/,,,
,,Pleasure Principle Supperclub,Restaurant,Oakland,CA,,,+115106406259,+15106406259,www.pleasureprinciplediningevents.com/,,,
,,Red Bay Coffee,Restaurant,Oakland,CA,,,+115103992441,+15103992441,www.redbaycoffee.com/,,,
,,Red Door Catering,Restaurant,Oakland,CA,,,+115103392320,+15103392320,https://reddoorcatering.com/,,,
,,Red Sea,Restaurant,Oakland,CA,,,+115106553757,+15106553757,redseaoakland.com,,,
,,Roderick’s BBQ,Restaurant,Oakland,CA,,,+115105644648,+15105644648,www.rodericksfoodtruck.com/,,,
,,Rush Bowls,Restaurant,Oakland,CA,,,+115105909068,+15105909068,www.rushbowls.com/oakland,,,
,,Ruth's Buka,Restaurant,Oakland,CA,,,+115104791238,+15104791238,,,,
,,Selam,Restaurant,Oakland,CA,,,+115108174175,+15108174175,,,,
,,Shewhat,Restaurant,Oakland,CA,,,+115102509533,+15102509533,,,,
,,Slides & Sides Eatery,Restaurant,Oakland,CA,,,+115109221405,+15109221405,www.slidesnsides.com,,,
,,Smokin Woods BBQ,Restaurant,Oakland,CA,,,+115104238634,+15104238634,www.smokinwoodsbbq.com,,,
,,Sobre Mesa,Restaurant,Oakland,CA,,,+115108587544,+15108587544,www.sobremesaoak.com/,,,
,,Souley Vegan,Restaurant,Oakland,CA,,,+115109221615,+15109221615,https://souleyvegan.com/,,,
,,Southern Cafe,Restaurant,Oakland,CA,,,+115103362013,+15103362013,http://southerncafe2000.com/,,,
,,SSO Kitchen/Spirit Sliders,Restaurant,Oakland,CA,,,+115104594537,+15104594537,https://spiritsliders.com/,,,
,,Sugar Spot,Restaurant,Oakland,CA,,,+115307120359,+15307120359,FACEBOOK,,,
,,Sugarsweet,Restaurant,Oakland,CA,,,+115109247076,+15109247076,www.sugarsweetoak.com,,,
,,Super Juiced,Restaurant,Oakland,CA,,,+115106280184,+15106280184,www.oaklandisjuiced.com/,,,
,,Suya African Grill,Restaurant,Oakland,CA,,,+115108357892,+15108357892,www.suyaafricangrill.com/,,,
,,Stay Gold Deli,Restaurant,Oakland,CA,,,+115103508729,+15103508729,www.staygolddeli.com,,,
,,Teas With Meaning,Restaurant,Oakland,CA,,,,,www.withmeaning.org,,,
,,Teni East Kitchen,Restaurant,Oakland,CA,,,+115105971860,+15105971860,www.tenieastkitchen.com,,,
,,The Cake & Sugar Company LLC,Restaurant,Oakland,CA,,,,,NA,,,
,,The Cook and Her Farmer,Restaurant,Oakland,CA,,,+115102856140,+15102856140,www.thecookandherfarmer.com/,,,
,,The Hatch,Restaurant,Oakland,CA,,,+116504881962,+16504881962,www.thehatchoak.com/,,,
,,The Lumpia Company,Restaurant,Oakland,CA,,,,,,,,
,,The Miranda,Restaurant,Oakland,CA,,,+115107405760,+15107405760,www.themirandaoakland.com/,,,
,,The Veg Hub,Restaurant,Oakland,CA,,,+115104548722,+15104548722,www.theveghub.com/,,,
,,Trap Kitchen,Restaurant,Oakland,CA,,,+115106104454,+15106104454,https://complexoakland.com/,,,
,,Two Chicks in the Mix,Restaurant,Oakland,CA,,,,,https://www.twochicksinthemix.com/,,,
,,Uncle Willie's Original BBQ and Fish,Restaurant,Oakland,CA,,,+115104659200,+15104659200,unclewilliesbbq.com,,,
,,Vegan Mob,Restaurant,Oakland,CA,,,+114155135120,+14155135120,http://veganmob.biz/,,,
,,Zella's Soulful Kitchen,Restaurant,Oakland,CA,,,+115106045887,+15106045887,www.zellassoulfulkitchen.com/,,,
,,Shampa's Pies,Restaurant,Pacifica,CA,,,+114154123592,+14154123592,http://www.shampaspies.com/,,,
,,Coconuts,Restaurant,Palo Alto,CA,,,+116503299533,+16503299533,www.coconutspaloalto.com/,,,
,,Thomas Thomas Vineyard,Restaurant,Philo,CA,,,+115103758411,+15103758411,https://www.thomastthomasvineyard.com/,,,
,,Tina's Place,Restaurant,Pinole,CA,,,+115109647546,+15109647546,https://www.facebook.com/tinasplacepinoleca/,,,
,,Omar's Chicken and Waffles,Restaurant,Pittsburg,CA,,,+119257773312,+19257773312,www.omarschickenandwaffles.com/,,,
,,CJ's BBQ and Fish,Restaurant,Richmond,CA,,,+115102357471,+15102357471,,,,
,,Mississippi Catfish,Restaurant,Richmond,CA,,,+115102152526,+15102152526,,,,
,,Snapper's Seafood,Restaurant,Richmond,CA,,,+118887072469,+18887072469,https://snappersseafoodrestaurant.com/,,,
,,The Famous Rib Shack,Restaurant,San Bruno,CA,,,+116509522809,+16509522809,,,,
,,Amawele's South African Kitchen,Restaurant,San Francisco,CA,,,+119492432704,+19492432704,https://amaweles.com/,,,
,,Bobbie's (cakes),Restaurant,San Francisco,CA,,,,,,,,
,,Burke and Black,Restaurant,San Francisco,CA,,,+114157231955,+14157231955,https://burkeandblack.com/,,,
,,Cooking N' Style,Restaurant,San Francisco,CA,,,,,,,,
,,Gumbo Social,Restaurant,San Francisco,CA,,,,,,,,
,,MJ's Catering,Restaurant,San Francisco,CA,,,+114152057256,+14152057256,,,,
,,Moraysha,Restaurant,San Francisco,CA,,,,,,,,
,,Nia Soul Foods,Restaurant,San Francisco,CA,,,,,https://niasoulfoods.com/,,,
,,Vegan Hood Chefs,Restaurant,San Francisco,CA,,,+114157568996,+14157568996,www.theveganhoodchefs.com/,,,
,,Auntie April’s,Restaurant,San Francisco,CA,,,+114152364158,+14152364158,,,,
,,Big H BBQ,Restaurant,San Francisco,CA,,,,,www.facebook.com/harold.agee.52,,,
,,Frisco Fried,Restaurant,San Francisco,CA,,,+114158221517,+14158221517,http://friscofried.biz/,,,
,,Let's Eat BBQ,Restaurant,San Francisco,CA,,,+114158222881,+14158222881,,,,
,,Radio Africa Kitchen,Restaurant,San Francisco,CA,,,+114154202486,+14154202486,www.radioafricakitchen.com,,,
,,Soul Bowl'z,Restaurant,San Francisco,CA,,,,,www.instagram.com/soul__bowlz/,,,
,,Yes Pudding,Restaurant,San Francisco,CA,,,,,www.grattawines.com/market/9m0jfm910rctygs2l2m9otmmphynig,,,
,,Yvonne's Southern Sweets,Restaurant,San Francisco,CA,,,+114153687900,+14153687900,www.yvonnessouthernsweets.com/,,,
,,Little Skillet,Restaurant,San Francisco,CA,,,+114157772777,+14157772777,www.littleskilletsf.com/,,,
,,Boug Cali,Restaurant,San Francisco,CA,,,,,https://bougcali.com/,,,
,,Hazel Southern Bar & Kitchen,Restaurant,San Francisco,CA,,,,,www.hazelsf.com,,,
,,Ungrafted,Restaurant,San Francisco,CA,,,+114158142129,+14158142129,www.ungraftedsf.com,,,
,,Queen’s Louisiana Po-Boy Cafe,Restaurant,San Francisco,CA,,,+114153971507,+14153971507,,,,
,,Excelsior Coffee,Restaurant,San Francisco,CA,,,+114153477333,+14153477333,www.xlcrsf.com,,,
,,Folklores Coffee Roasters,Restaurant,San Francisco,CA,,,+114158729880,+14158729880,,,,
,,Miyako Old-Fashioned Ice Cream,Restaurant,San Francisco,CA,,,+114159315260,+14159315260,,,,
,,Sheba Piano Lounge,Restaurant,San Francisco,CA,,,+114154407414,+14154407414,www.shebapianolounge.com/,,,
,,New Eritrea Restaurant,Restaurant,San Francisco,CA,,,+114156811288,+14156811288,http://neweritrearestaurant.com/index.html,,,
,,Axum Cafe,Restaurant,San Francisco,CA,,,+114152527912,+14152527912,www.axumcafesf.com/,,,
,,Cafe International,Restaurant,San Francisco,CA,,,+114155527390,+14155527390,www.facebook.com/cafeinternational/,,,
,,Two Jacks Seafood,Restaurant,San Francisco,CA,,,+114154316290,+14154316290,www.twojacksniksplace.com/,,,
,,Tadu Ethiopian Kitchen,Restaurant,San Francisco,CA,,,+114154096649,+14154096649,http://taduethiopiankitchen.com/,,,
,,Anthony's Cookies,Restaurant,San Francisco,CA,,,+114156559834,+14156559834,http://anthonyscookies.com/,,,
,,Cafe Ethiopia,Restaurant,San Francisco,CA,,,+114152852728,+14152852728,www.yelp.com/biz/cafe-ethiopia-san-francisco,,,
,,Little Baobab,Restaurant,San Francisco,CA,,,+114158269287,+14158269287,www.bissapbaobab.com/,,,
,,Mission Bowling Club,Restaurant,San Francisco,CA,,,+114158632695,+14158632695,https://missionbowlingclub.com/,,,
,,Nombe,Restaurant,San Francisco,CA,,,,,www.nombesf.com/,,,
,,Peaches Patties,Restaurant,San Francisco,CA,,,+114155627589,+14155627589,https://peachespatties.com/,,,
,,Teranga,Restaurant,San Francisco,CA,,,+114158798372,+14158798372,www.terangajuice.com/,,,
,,Gourmonade,Restaurant,San Francisco,CA,,,+114159672411,+14159672411,www.gourmonade.com/,,,
,,Club Waziema,Restaurant,San Francisco,CA,,,+114153466641,+14153466641,,,,
,,Oasis Cafe,Restaurant,San Francisco,CA,,,+114154744900,+14154744900,www.oasiscafesf.com/,,,
,,Da' Flora,Restaurant,San Francisco,CA,,,+114159814664,+14159814664,http://daflora.com/,,,
,,Massawa Restaurant,Restaurant,San Francisco,CA,,,+114156214129,+14156214129,,,,
,,Sunset Cantina,Restaurant,San Francisco,CA,,,+114155718874,+14155718874,https://sunsetcantinasf.com/,,,
,,Bella Trattoria,Restaurant,San Francisco,CA,,,+114152210305,+14152210305,www.bellatrattoriasf.com/,,,
,,Osteria Bella,Restaurant,San Francisco,CA,,,+114152210305,+14152210305,https://osteriabella.com/,,,
,,Taqueria Los Mayas,Restaurant,San Francisco,CA,,,+114155482800,+14155482800,www.taquerialosmayassf.com,,,
,,Tastebuds,Restaurant,San Francisco,CA,,,+114156689298,+14156689298,www.sftastebuds.com/,,,
,,Local Kitchen,Restaurant,San Francisco,CA,,,+114157774200,+14157774200,www.sf-local.com,,,
,,Eko Kitchen,Restaurant,San Francisco,CA,,,+114103443362,+14103443362,www.ekokitchensf.online/,,,
,,Moya,Restaurant,San Francisco,CA,,,+114154315544,+14154315544,,,,
,,Sextant Coffee,Restaurant,San Francisco,CA,,,+114153551415,+14153551415,https://sextantcoffee.com/,,,
,,Voodoo Love,Restaurant,San Francisco,CA,,,+114155169243,+14155169243,www.voodoolovesf.com/,,,
,,International Smoke,Restaurant,San Francisco,CA,,,+114157222138,+14157222138,www.michaelmina.net/restaurants/international-smoke/san-francisco/,,,
,,House of Tadu Ethiopian Kitchen,Restaurant,San Francisco,CA,,,+114156559344,+14156559344,http://taduethiopiankitchen.com/,,,
,,ZZoul Cafe,Restaurant,San Francisco,CA,,,+114157570187,+14157570187,https://zzoulcafe.com/,,,
,,Back a Yard Caribbean Grill,Restaurant,San Jose,CA,,,+114082948626,+14082948626,backayard.net,,,
,,Gojo Ethiopian,Restaurant,San Jose,CA,,,+114082959546,+14082959546,http://gojoethiopianrestaurant.com/,,,
,,Jackie's Place,Restaurant,San Jose,CA,,,+114084904653,+14084904653,www.jackiecaters.com/,,,
,,Jubba Somali Restaurant,Restaurant,San Jose,CA,,,+114084401504,+14084401504,,,,
,,Kategna Ethiopian,Restaurant,San Jose,CA,,,+114082169695,+14082169695,www.kategna.com/,,,
,,LeYou Ethiopian,Restaurant,San Jose,CA,,,+114083202620,+14083202620,https://leyou-sj.com/,,,
,,Lunch Box,Restaurant,San Jose,CA,,,+114082873511,+14082873511,,,,
,,Mudai,Restaurant,San Jose,CA,,,+114082922282,+14082922282,www.mudaiethiopiansanjose.com,,,
,,Walia Ethiopian Cuisine,Restaurant,San Jose,CA,,,+114086455001,+14086455001,http://waliaethiopian.com/,,,
,,Zeni Ethiopian Restaurant,Restaurant,San Jose,CA,,,+114086158282,+14086158282,https://zeniethiopianrestaurant.com/,,,
,,Back a Yard Caribbean Grill,Restaurant,San Jose,CA,,,+114089606330,+14089606330,backayard.net,,,
,,Back a Yard Caribbean Grill,Restaurant,San Jose,CA,,,+114083804192,+14083804192,backayard.net,,,
,,Andreamarie Cakes,Restaurant,San Leandro,CA,,,+119252556438,+19252556438,www.andreamariecakes.com,,,
